Date,tsla,fdx,qcom,de,amd,ups,aapl,ge,gm,avgo,ms,dis,cat,f,pypl,nvda,dow,tgt,hon,schw
2020-10-19,143.61000061035156,262.8985595703125,117.9964370727539,226.39462280273438,82.0,150.54750061035156,113.34085845947266,35.74588394165039,32.583595275878906,33.912452697753906,44.673789978027344,123.2577896118164,154.24978637695312,6.269692897796631,200.05999755859375,13.460530281066895,40.12106704711914,149.5452880859375,158.3730926513672,36.862030029296875
2020-10-20,140.64666748046875,267.9613037109375,117.88617706298828,227.06004333496094,81.55999755859375,152.9793701171875,114.83605194091797,35.99104690551758,34.781890869140625,34.02255630493164,45.129730224609375,123.97215270996094,155.5940399169922,6.393599033355713,201.9600067138672,13.607873916625977,40.53180694580078,150.2927703857422,159.9144287109375,37.08952331542969
2020-10-21,140.8800048828125,263.18756103515625,118.11588287353516,224.71212768554688,79.19999694824219,151.0985870361328,114.2105941772461,35.89297866821289,34.9479866027832,33.57673263549805,44.17399978637695,125.63900756835938,154.13006591796875,6.484464168548584,213.07000732421875,13.487457275390625,39.882835388183594,148.8524627685547,159.55445861816406,36.899940490722656
2020-10-22,141.92999267578125,257.2857360839844,117.95968627929688,225.1684112548828,79.41999816894531,151.3260498046875,113.11608123779297,37.854347229003906,36.55030059814453,33.695858001708984,45.39277648925781,126.56172943115234,156.21092224121094,6.78184175491333,203.92999267578125,13.324158668518066,40.10462951660156,145.48873901367188,163.2279052734375,38.0373649597168
2020-10-23,140.2100067138672,264.3809814453125,118.4190902709961,227.6873779296875,81.95999908447266,150.37254333496094,112.42224884033203,37.41304016113281,35.9836311340332,33.6371955871582,45.48046112060547,127.34555053710938,156.17388916015625,6.740539073944092,203.0399932861328,13.552775382995605,39.86640930175781,146.06304931640625,162.018798828125,38.245887756347656
2020-10-26,140.0933380126953,258.8427429199219,115.95661926269531,222.66847229003906,82.2300033569336,146.96092224121094,112.4320068359375,36.18718719482422,34.99684143066406,32.76359558105469,44.121402740478516,123.08911895751953,151.18081665039062,6.633152484893799,197.22000122070312,13.105013847351074,38.732765197753906,144.00283813476562,157.0624542236328,37.10847854614258
2020-10-27,141.55999755859375,255.8499298095703,115.69017791748047,217.2122344970703,78.87999725341797,149.4453125,113.94674682617188,34.81422424316406,34.08821105957031,32.4531364440918,42.60450744628906,122.34498596191406,146.28042602539062,6.542288303375244,200.42999267578125,13.359810829162598,38.25630569458008,143.1459503173828,153.90585327148438,36.463932037353516
2020-10-28,135.33999633789062,242.4051971435547,111.71161651611328,212.32635498046875,76.4000015258789,136.2713165283203,108.66962432861328,36.383331298828125,33.30659484863281,31.33497428894043,41.71014404296875,117.54286193847656,140.0275421142578,6.360558032989502,192.30999755859375,12.592181205749512,37.11444854736328,141.4868927001953,148.74642944335938,36.160614013671875
2020-10-29,136.94332885742188,248.95973205566406,116.17715454101562,216.74647521972656,78.0199966430664,141.15248107910156,112.69588470458984,36.138153076171875,34.08821105957031,32.038902282714844,42.50513458251953,120.58883666992188,143.27902221679688,6.525766372680664,195.0399932861328,12.988088607788086,37.993438720703125,140.6117401123047,151.92144775390625,38.207984924316406
2020-10-30,129.34666442871094,241.92039489746094,113.34715270996094,214.7407989501953,75.29000091552734,137.43472290039062,106.38288116455078,36.383331298828125,33.73648452758789,31.553373336791992,42.53163146972656,120.30110931396484,145.48379516601562,6.38533878326416,186.1300048828125,12.499439239501953,37.36911392211914,138.76126098632812,152.24452209472656,38.96626663208008
2020-11-02,133.50332641601562,248.92245483398438,113.90764617919922,220.24452209472656,74.69999694824219,139.56918334960938,106.294921875,36.8736686706543,33.75602340698242,31.69957733154297,43.61811447143555,119.18987274169922,151.24566650390625,6.368818283081055,187.75999450683594,12.546058654785156,39.28315734863281,140.7393798828125,160.23745727539062,39.10843276977539
2020-11-03,141.3000030517578,255.9151611328125,115.26750183105469,228.0961456298828,76.58000183105469,143.0070037841797,107.92692565917969,38.49179458618164,34.53763961791992,31.92609977722168,45.20807647705078,123.04943084716797,155.3401641845703,6.5092453956604,179.80999755859375,12.983599662780762,40.03070068359375,142.87249755859375,165.4061279296875,40.34065628051758
2020-11-04,140.32666015625,250.8990936279297,118.50177001953125,221.7654266357422,81.3499984741211,142.2197265625,112.33430480957031,38.49179458618164,34.43016815185547,32.90708923339844,45.42890167236328,124.09121704101562,143.79779052734375,6.310994625091553,194.2899932861328,13.75621223449707,38.15773010253906,142.772216796875,165.12921142578125,38.710350036621094
2020-11-05,146.02999877929688,260.1946716308594,133.60740661621094,233.85653686523438,83.0,143.0770263671875,116.32144927978516,39.17827224731445,36.28650665283203,34.372718811035156,46.10906219482422,125.96642303466797,151.0789337158203,6.60011100769043,204.55999755859375,14.120953559875488,40.22785949707031,144.6044921875,169.16262817382812,39.288536071777344
2020-11-06,143.31666564941406,260.84735107421875,133.23983764648438,235.3964080810547,85.87999725341797,146.68099975585938,116.18930053710938,39.668609619140625,36.608924865722656,34.35014724731445,45.66740417480469,126.46250915527344,149.41146850585938,6.434901714324951,202.72999572753906,14.521844863891602,39.61996841430664,147.2207794189453,170.07635498046875,38.985225677490234
2020-11-09,140.4199981689453,246.0321044921875,131.03465270996094,236.56561279296875,83.12000274658203,142.77955627441406,113.86923217773438,42.75775909423828,38.06468200683594,33.891700744628906,49.48332977294922,141.47410583496094,158.23968505859375,6.773580074310303,184.72000122070312,13.593160629272461,42.815521240234375,141.2134246826172,181.81658935546875,42.61550521850586
2020-11-10,136.7866668701172,249.1928253173828,128.73760986328125,241.41348266601562,77.98999786376953,144.1004638671875,113.526611328125,44.032649993896484,40.13595962524414,32.77171325683594,49.24483108520508,140.9978485107422,159.61065673828125,6.922269821166992,183.36000061035156,12.734789848327637,43.916297912597656,144.0940399169922,186.4222412109375,43.99937057495117
2020-11-11,139.0433349609375,249.69630432128906,135.7023162841797,237.02191162109375,81.27999877929688,145.77127075195312,116.97244262695312,43.59133529663086,39.62791442871094,33.925987243652344,49.7659797668457,136.741455078125,156.9798126220703,6.880967140197754,192.33999633789062,13.380999565124512,42.88945388793945,145.57078552246094,183.939453125,43.819271087646484
2020-11-12,137.25332641601562,249.0902862548828,132.2291717529297,235.7481231689453,81.83999633789062,143.55343627929688,116.69834899902344,42.953887939453125,38.41640853881836,33.40977478027344,49.068172454833984,134.45944213867188,156.67413330078125,6.78184175491333,189.10000610351562,13.41964340209961,41.928321838378906,145.42489624023438,182.90086364746094,42.553707122802734
2020-11-13,136.1666717529297,253.51902770996094,132.55072021484375,239.34124755859375,81.43000030517578,144.0462646484375,116.74729919433594,45.3565673828125,40.243431091308594,33.70758819580078,50.00448226928711,137.27720642089844,159.06410217285156,7.054436683654785,188.6199951171875,13.260333061218262,42.69229507446289,148.47874450683594,186.88827514648438,43.77169418334961
2020-11-16,136.02999877929688,260.9032897949219,136.9703369140625,246.28988647460938,83.7300033569336,148.24436950683594,117.76538848876953,46.925662994384766,41.16183090209961,34.36730194091797,51.32946014404297,143.53782653808594,160.4351043701172,7.2692084312438965,191.94000244140625,13.477983474731445,44.302398681640625,150.57537841796875,193.4257049560547,44.61858367919922
2020-11-17,147.20333862304688,265.770263671875,136.66712951660156,245.44381713867188,83.36000061035156,148.631591796875,116.87454986572266,47.465030670166016,41.01527786254883,34.34835433959961,51.947776794433594,143.36915588378906,159.24940490722656,7.227906703948975,192.3000030517578,13.385238647460938,44.75421142578125,149.2389373779297,190.40274047851562,46.53121566772461
2020-11-18,162.2133331298828,263.3926696777344,135.11428833007812,244.60733032226562,82.54000091552734,148.25315856933594,115.54319763183594,47.710201263427734,41.73827362060547,34.35014724731445,51.947776794433594,142.7738494873047,160.01824951171875,7.285728454589844,190.1199951171875,13.39172077178955,45.42782211303711,152.72642517089844,186.48948669433594,45.38934326171875
2020-11-19,166.42333984375,260.9219665527344,135.55532836914062,242.953369140625,85.54000091552734,146.5193634033203,116.14034271240234,47.366973876953125,41.835975646972656,34.68497848510742,51.78877639770508,140.6109161376953,160.1664581298828,7.285728454589844,190.89999389648438,13.403189659118652,45.46068572998047,156.86386108398438,187.9824676513672,44.799381256103516
2020-11-20,163.20333862304688,257.9757080078125,134.1770782470703,245.77651977539062,84.63999938964844,144.12545776367188,114.86774444580078,47.85731887817383,42.05091857910156,34.5947265625,51.06446838378906,139.96600341796875,159.54579162597656,7.219646453857422,192.6699981689453,13.05166244506836,44.95957565307617,157.7242431640625,187.31480407714844,44.352149963378906
2020-11-23,173.9499969482422,266.9822692871094,132.14642333984375,248.20045471191406,85.30999755859375,146.62498474121094,111.45126342773438,49.37736892700195,43.74116516113281,34.92593765258789,53.2374153137207,144.8375701904297,161.90802001953125,7.31877326965332,200.82000732421875,13.103767395019531,45.95356750488281,162.52987670898438,189.70724487304688,45.90319061279297
2020-11-24,185.1266632080078,271.9518127441406,134.08522033691406,248.5806884765625,85.06999969482422,151.9848175048828,112.74346923828125,51.24066162109375,45.39232635498047,35.3979377746582,56.17885971069336,150.30445861816406,163.8718719482422,7.806138515472412,206.0,12.92202091217041,47.42402267456055,162.80450439453125,192.77659606933594,47.37811279296875
