Date,f,spg,cof,xom,nvda,cop,wfc,gm,googl,gs,axp,lly,schw,bac,tgt,ms,intu,met,de,meta
2021-03-16,10.3173189163208,95.47994232177734,119.7496337890625,51.35336685180664,13.263093948364258,49.68645477294922,36.152652740478516,55.807350158691406,103.93714141845703,312.38726806640625,136.64405822753906,183.5770263671875,62.500518798828125,34.49081802368164,165.54359436035156,73.28372955322266,386.3590087890625,53.17746353149414,356.0726318359375,278.441650390625
2021-03-17,10.482529640197754,96.33541107177734,122.69465637207031,51.579254150390625,13.312987327575684,49.90599822998047,36.602840423583984,58.670021057128906,103.85383605957031,315.34930419921875,137.9599151611328,179.5669708251953,62.720088958740234,34.77488327026367,163.88087463378906,74.4556884765625,382.7437744140625,53.93060302734375,361.5445861816406,283.157470703125
2021-03-18,10.3173189163208,95.178466796875,119.58186340332031,49.35517883300781,12.695547103881836,46.87633514404297,37.49402618408203,57.90794372558594,100.8173599243164,318.1376037597656,135.95748901367188,176.87437438964844,63.07329559326172,35.68205642700195,164.99244689941406,74.52672576904297,365.4005126953125,55.37412643432617,362.640869140625,277.7836608886719
2021-03-19,10.598176956176758,95.07254791259766,117.82974243164062,49.07717514038086,12.818535804748535,46.19135665893555,36.40990447998047,58.44530487060547,101.09766387939453,314.6637268066406,134.17434692382812,177.22056579589844,63.0542106628418,35.306358337402344,172.28623962402344,73.63887786865234,372.54296875,54.95273208618164,355.081298828125,289.2391357421875
2021-03-22,10.61469841003418,93.89933776855469,116.70206451416016,48.57328414916992,13.158312797546387,45.87522506713867,35.803531646728516,56.764835357666016,101.28370666503906,310.21160888671875,133.44964599609375,178.71112060546875,61.832271575927734,34.50914764404297,172.73634338378906,72.73324584960938,374.2430725097656,53.89474105834961,354.23284912109375,292.65887451171875
2021-03-23,10.086027145385742,89.95596313476562,114.08321380615234,47.97382736206055,13.043058395385742,45.40980529785156,35.13283920288086,54.86941146850586,101.81439208984375,303.30029296875,129.75941467285156,176.6339874267578,60.48622131347656,33.8127326965332,173.5447235107422,70.24726104736328,374.4190368652344,52.59466552734375,340.7914123535156,289.757568359375
2021-03-24,10.028203964233398,89.1330795288086,115.48117065429688,48.94685363769531,12.616214752197266,46.72705078125,35.0225944519043,54.527462005615234,101.37548065185547,300.4479675292969,131.99073791503906,173.25863647460938,61.211753845214844,33.8127326965332,172.95681762695312,70.43372344970703,368.6444091796875,52.48707962036133,344.0517272949219,281.2930603027344
2021-03-25,10.176891326904297,92.58758544921875,119.17180633544922,48.80784606933594,12.508692741394043,47.043182373046875,36.10671615600586,55.2993049621582,101.37199401855469,302.1849365234375,135.67141723632812,176.06658935546875,62.175926208496094,34.50914764404297,177.01707458496094,71.14400482177734,363.856689453125,53.83197021484375,349.6665954589844,277.90325927734375
2021-03-26,10.160370826721191,93.42677307128906,120.7748031616211,50.137081146240234,12.812047958374023,48.33408737182617,36.52933883666992,55.22114181518555,100.9864501953125,299.2961730957031,137.0540771484375,178.2014617919922,62.729644775390625,35.44380569458008,184.5956573486328,71.01081085205078,367.9505920410156,54.53132629394531,354.900146484375,282.17041015625
2021-03-29,10.03646469116211,92.7260971069336,117.88566589355469,49.86776351928711,12.920820236206055,47.2802848815918,35.316593170166016,54.65446853637695,102.0368423461914,297.778564453125,135.7572479248047,179.19192504882812,61.20219802856445,35.104759216308594,182.07867431640625,69.14630889892578,366.03558349609375,53.93956756591797,350.78192138671875,289.947021484375
