Date,tsla,nvda,pypl,fdx,aapl,amzn,low,nflx,tmus,tgt,goog,googl,msft,blk,ups,qcom,ms,gm,avgo,cat
2020-09-23,380.3599853515625,484.8067932128906,181.61000061035156,240.25502014160156,106.77596282958984,2999.860107421875,157.51307678222656,470.6099853515625,109.0,149.8541259765625,1415.2099609375,1409.3900146484375,199.60647583007812,532.6640625,159.56060791015625,109.5726547241211,45.84274673461914,29.34000015258789,345.91558837890625,142.74400329589844
2020-09-24,387.7900085449219,493.7741394042969,182.19000244140625,243.04151916503906,107.87242126464844,3019.7900390625,157.4237060546875,473.0799865722656,110.55000305175781,150.8365478515625,1428.2900390625,1422.8599853515625,202.19374084472656,529.212158203125,158.43463134765625,111.17804718017578,46.03038787841797,29.110000610351562,346.83056640625,143.49539184570312
2020-09-25,407.3399963378906,514.7979125976562,187.25,248.96279907226562,111.91937255859375,3095.1298828125,158.4465789794922,482.8800048828125,112.0199966430664,153.16856384277344,1444.9599609375,1439.06005859375,206.80104064941406,541.8328857421875,164.07431030273438,113.46720886230469,46.455039978027344,29.0,351.04150390625,144.2566680908203
2020-09-28,421.20001220703125,521.2460327148438,192.02000427246094,253.21218872070312,114.59076690673828,3174.050048828125,161.46554565429688,490.6499938964844,114.23999786376953,155.26242065429688,1464.52001953125,1458.6600341796875,208.41310119628906,552.5546875,166.82008361816406,117.40139770507812,47.778377532958984,29.440000534057617,361.3720397949219,146.00660705566406
2020-09-29,419.07000732421875,528.873779296875,194.5,252.27671813964844,113.72356414794922,3144.8798828125,161.13783264160156,493.4800109863281,113.5199966430664,155.73873901367188,1469.3299560546875,1466.02001953125,206.2437744140625,548.7466430664062,166.42501831054688,116.32122039794922,46.65255355834961,28.739999771118164,358.381103515625,145.7396697998047
2020-09-30,429.010009765625,541.0601196289062,197.02999877929688,250.30628967285156,115.43804168701172,3148.72998046875,164.7129364013672,500.0299987792969,114.36000061035156,156.21505737304688,1469.5999755859375,1465.5999755859375,209.29872131347656,557.4011840820312,164.5780487060547,116.61852264404297,47.74874496459961,29.59000015258789,358.4401550292969,147.45994567871094
2020-10-01,448.1600036621094,544.419189453125,196.94000244140625,252.85394287109375,116.4148941040039,3221.260009765625,166.01388549804688,527.510009765625,115.7300033569336,157.3860321044922,1490.0899658203125,1487.9000244140625,211.4182891845703,561.7135620117188,165.58547973632812,118.44192504882812,46.672298431396484,30.3799991607666,362.65106201171875,145.047607421875
2020-10-02,415.0899963378906,522.335693359375,191.91000366210938,253.96852111816406,112.6570053100586,3125.0,165.3385772705078,503.05999755859375,113.41000366210938,157.8822021484375,1458.4200439453125,1455.5999755859375,205.1790313720703,563.8994750976562,164.90399169921875,114.42845916748047,47.37347412109375,30.459999084472656,351.07098388671875,148.2410125732422
2020-10-05,425.67999267578125,545.538818359375,196.85000610351562,257.95916748046875,116.12582397460938,3199.199951171875,167.3743896484375,520.6500244140625,114.80000305175781,160.25390625,1486.02001953125,1482.8299560546875,209.34849548339844,574.6409912109375,167.07688903808594,119.43289947509766,47.99563980102539,30.959999084472656,360.19140625,151.7507781982422
2020-10-06,413.9800109863281,549.2977294921875,191.66000366210938,258.0188903808594,112.79655456542969,3099.9599609375,163.8489532470703,505.8699951171875,112.44999694824219,157.19747924804688,1453.43994140625,1451.02001953125,204.90040588378906,573.899169921875,167.26454162597656,118.46174621582031,47.146331787109375,30.399999618530273,358.1056213378906,149.81297302246094
2020-10-07,425.29998779296875,558.39501953125,194.61000061035156,266.96551513671875,114.71038818359375,3195.68994140625,167.3048858642578,534.6599731445312,114.22000122070312,159.45010375976562,1460.2900390625,1459.1400146484375,208.80117797851562,585.5902099609375,172.83509826660156,121.9202651977539,48.104270935058594,31.6200008392334,360.8210754394531,153.01626586914062
2020-10-08,425.9200134277344,553.386474609375,193.05999755859375,269.7519836425781,114.60073852539062,3190.550048828125,169.6882781982422,531.7899780273438,115.48999786376953,160.62107849121094,1485.9300537109375,1483.4300537109375,209.54751586914062,597.8450317382812,172.06471252441406,121.23648834228516,48.390663146972656,32.209999084472656,367.3046875,154.88485717773438
2020-10-09,434.0,550.347412109375,197.27000427246094,270.2396240234375,116.59431457519531,3286.64990234375,172.03196716308594,539.4400024414062,117.2300033569336,162.45692443847656,1515.219970703125,1510.449951171875,214.75186157226562,604.897216796875,172.53878784179688,123.7436752319336,48.222782135009766,32.15999984741211,370.6203308105469,157.13902282714844
2020-10-12,442.29998779296875,568.8718872070312,201.50999450683594,272.18023681640625,124.00045776367188,3442.929931640625,171.53541564941406,539.8099975585938,120.06999969482422,163.31033325195312,1569.1500244140625,1564.5899658203125,220.314453125,608.1810302734375,174.36599731445312,125.54724884033203,50.10902786254883,32.209999084472656,376.2578430175781,160.76744079589844
2020-10-13,446.6499938964844,569.7616577148438,207.74000549316406,271.42388916015625,120.71104431152344,3443.6298828125,174.11744689941406,554.0900268554688,121.56999969482422,164.37213134765625,1571.6800537109375,1567.0699462890625,221.7672882080078,631.9884033203125,173.17091369628906,126.31031036376953,49.8127555847168,31.8700008392334,375.3330078125,160.28298950195312
2020-10-14,461.29998779296875,563.6434936523438,203.60000610351562,274.9070129394531,120.80076599121094,3363.7099609375,172.4093475341797,541.4500122070312,116.66999816894531,162.7149200439453,1568.0799560546875,1563.43994140625,219.777099609375,632.86865234375,172.23260498046875,128.70848083496094,50.02014923095703,31.670000076293945,374.1622009277344,161.756103515625
2020-10-15,448.8800048828125,558.6349487304688,203.13999938964844,280.7486572265625,120.32230377197266,3338.64990234375,174.93177795410156,541.9400024414062,115.30000305175781,164.1935272216797,1559.1300048828125,1555.469970703125,218.58299255371094,639.18896484375,171.8967742919922,127.42020416259766,50.69169235229492,32.59000015258789,373.7981872558594,163.16989135742188
2020-10-16,439.6700134277344,552.296875,204.4499969482422,282.5001525878906,118.63772583007812,3272.7099609375,176.47103881835938,530.7899780273438,114.95999908447266,163.65765380859375,1573.010009765625,1567.699951171875,218.58299255371094,650.2074584960938,172.2918701171875,127.86614227294922,51.205223083496094,33.45000076293945,372.5388488769531,166.83786010742188
2020-10-19,430.8299865722656,539.75048828125,200.05999755859375,280.6093444824219,115.60749816894531,3207.2099609375,173.91883850097656,530.719970703125,112.75,162.7943115234375,1534.6099853515625,1529.949951171875,213.16966247558594,627.9628295898438,169.98068237304688,127.26165008544922,50.3164176940918,33.349998474121094,369.705322265625,165.63168334960938
2020-10-20,421.94000244140625,545.6588134765625,201.9600067138672,286.0131530761719,117.1325912475586,3217.010009765625,176.46986389160156,525.4199829101562,113.06999969482422,163.6080322265625,1555.9300537109375,1551.0799560546875,213.5975341796875,638.03173828125,172.72645568847656,127.14273071289062,50.82994842529297,35.599998474121094,370.9056396484375,167.07513427734375
2020-10-21,422.6400146484375,540.8302001953125,213.07000732421875,280.9178466796875,116.49464416503906,3184.93994140625,173.88893127441406,489.04998779296875,112.41999816894531,162.04013061523438,1593.31005859375,1585.989990234375,213.746826171875,628.0617065429688,170.60292053222656,127.3904800415039,49.75350570678711,35.77000045776367,366.0453796386719,165.50314331054688
2020-10-22,425.7900085449219,534.2821655273438,203.92999267578125,274.618408203125,115.37823486328125,3176.39990234375,170.6503143310547,485.2300109863281,111.63999938964844,158.37838745117188,1615.3299560546875,1606.6600341796875,213.83636474609375,628.2496337890625,170.85972595214844,127.22201538085938,51.126220703125,37.40999984741211,367.34405517578125,167.737548828125
2020-10-23,420.6300048828125,543.449462890625,203.0399932861328,282.1916809082031,114.67051696777344,3204.39990234375,171.53720092773438,488.2799987792969,112.37999725341797,159.00355529785156,1641.0,1632.97998046875,215.1697998046875,630.3563842773438,169.7831268310547,127.7175064086914,51.2249755859375,36.83000183105469,366.7045593261719,167.69775390625
2020-10-26,420.2799987792969,525.4947509765625,197.22000122070312,276.28033447265625,114.68048858642578,3207.0400390625,167.54124450683594,488.239990234375,111.77999877929688,156.76084899902344,1590.449951171875,1584.2900390625,209.04995727539062,615.4013671875,165.93118286132812,125.0616683959961,49.69424819946289,35.81999969482422,357.1807861328125,162.33628845214844
2020-10-27,424.67999267578125,535.7117309570312,200.42999267578125,273.0858154296875,116.22550964355469,3286.330078125,164.56170654296875,488.92999267578125,112.81999969482422,155.82803344726562,1604.260009765625,1598.8800048828125,212.2044219970703,607.824951171875,168.73619079589844,124.7742919921875,47.98576354980469,34.88999938964844,353.79632568359375,157.0742950439453
2020-10-28,406.0199890136719,504.9308166503906,192.30999755859375,258.7353820800781,110.84284973144531,3162.780029296875,160.854736328125,486.239990234375,109.80000305175781,154.02197265625,1516.6199951171875,1510.800048828125,201.6862335205078,594.15576171875,153.8616485595703,120.48334503173828,46.97844696044922,34.09000015258789,341.60626220703125,150.36001586914062
2020-10-29,410.8299865722656,520.80615234375,195.0399932861328,265.7314758300781,114.94961547851562,3211.010009765625,160.1870880126953,504.2099914550781,109.51000213623047,153.06932067871094,1567.239990234375,1556.8800048828125,203.7162322998047,595.758056640625,159.37294006347656,125.29950714111328,47.873844146728516,34.88999938964844,349.2803955078125,153.85142517089844
2020-10-30,388.0400085449219,501.2119140625,186.1300048828125,258.2179260253906,108.51036071777344,3036.14990234375,157.54637145996094,475.739990234375,109.56999969482422,151.05487060546875,1621.010009765625,1616.1099853515625,201.47727966308594,592.672119140625,155.17527770996094,122.2472915649414,47.90369415283203,34.529998779296875,343.9872131347656,156.21884155273438
2020-11-02,400.510009765625,503.0813903808594,187.75999450683594,265.69171142578125,108.420654296875,3004.47998046875,159.6688995361328,484.1199951171875,110.38999938964844,153.208251953125,1626.030029296875,1624.3199462890625,201.33795166015625,608.1611938476562,157.58523559570312,122.8517837524414,49.12739944458008,34.54999923706055,345.5810546875,162.40591430664062
2020-11-03,423.8999938964844,520.626220703125,179.80999755859375,273.1554870605469,110.08528900146484,3048.409912109375,164.0734100341797,487.2200012207031,111.12000274658203,155.53033447265625,1650.2099609375,1645.6600341796875,205.4178466796875,622.3942260742188,161.46682739257812,124.31842803955078,50.918190002441406,35.349998474121094,348.0505676269531,166.80252075195312
2020-11-04,420.9800109863281,551.6070556640625,194.2899932861328,267.80145263671875,114.58080291748047,3241.159912109375,167.63092041015625,496.95001220703125,116.0199966430664,155.42117309570312,1749.1300048828125,1745.8499755859375,215.32901000976562,644.4904174804688,160.57791137695312,127.80668640136719,51.16691207885742,35.2400016784668,358.7451171875,154.40846252441406
2020-11-05,438.0899963378906,566.2327270507812,204.55999755859375,277.7233581542969,118.64769744873047,3322.0,168.65731811523438,513.760009765625,117.26000213623047,157.41580200195312,1763.3699951171875,1762.5,222.1951904296875,660.8994750976562,161.54583740234375,144.09840393066406,51.93297576904297,37.13999938964844,374.7230224609375,162.22686767578125
2020-11-06,429.95001220703125,582.3079223632812,202.72999572753906,278.4199523925781,118.51290893554688,3311.3701171875,167.92987060546875,514.72998046875,123.55999755859375,160.26382446289062,1761.75,1759.72998046875,222.62307739257812,647.7545166015625,165.6151123046875,143.70199584960938,51.43553161621094,37.470001220703125,374.47705078125,160.43638610839844
2020-11-09,421.260009765625,545.0689697265625,184.72000122070312,262.60662841796875,116.14643859863281,3143.739990234375,152.9126434326172,470.5,122.77999877929688,153.72427368164062,1763.0,1761.4200439453125,217.3192138671875,658.753173828125,161.2100372314453,141.3236541748047,55.73343276977539,38.959999084472656,369.47906494140625,169.9159698486328
2020-11-10,410.3599853515625,510.6491394042969,183.36000061035156,265.98028564453125,115.79696655273438,3035.02001953125,155.16473388671875,480.239990234375,121.72000122070312,156.86009216308594,1740.3900146484375,1737.719970703125,209.9753875732422,653.3922729492188,162.70143127441406,138.84620666503906,55.464813232421875,41.08000183105469,357.2693176269531,171.38812255859375
2020-11-11,417.1300048828125,536.5614624023438,192.33999633789062,266.5176696777344,119.31170654296875,3137.389892578125,157.44671630859375,490.760009765625,125.1500015258789,158.4676971435547,1752.7099609375,1747.22998046875,215.4882354736328,663.302978515625,164.58792114257812,146.3578338623047,56.051795959472656,40.560001373291016,369.8529052734375,168.56317138671875
2020-11-12,411.760009765625,538.1110229492188,189.10000610351562,265.8708190917969,119.0321273803711,3110.280029296875,157.42677307128906,486.7699890136719,126.80999755859375,158.3089141845703,1749.8399658203125,1742.8199462890625,214.38368225097656,652.591064453125,162.08377075195312,142.6119384765625,55.26583480834961,39.31999969482422,364.2252502441406,168.2349090576172
2020-11-13,408.5,531.722900390625,188.6199951171875,270.597900390625,119.0820541381836,3128.81005859375,158.67239379882812,482.8399963378906,128.22999572753906,161.63327026367188,1777.02001953125,1772.260009765625,215.44842529296875,662.4622192382812,162.64024353027344,142.95875549316406,56.32041549682617,41.189998626708984,367.4719543457031,170.80125427246094
2020-11-16,408.0899963378906,540.4503173828125,191.94000244140625,278.4796447753906,120.1205062866211,3131.06005859375,161.3330535888672,479.1000061035156,128.64999389648438,163.91566467285156,1781.3800048828125,1774.030029296875,216.16490173339844,669.049560546875,167.38023376464844,147.7253875732422,57.812740325927734,42.130001068115234,374.66400146484375,172.27342224121094
