Date,nvda,tsla,meta,amd,ge,avgo,crm,aapl,amzn,nflx,adbe,fdx,orcl,msft,f,googl,bkng,lly,intc,lin
2023-05-08,29.13676643371582,171.7899932861328,232.56976318359375,95.04000091552734,79.97807312011719,61.28929901123047,197.02532958984375,172.14581298828125,105.83000183105469,331.2099914550781,344.05999755859375,223.76402282714844,94.93885803222656,305.0364074707031,11.090836524963379,107.50379943847656,2620.609130859375,427.7997131347656,30.15534782409668,358.7547912597656
2023-05-09,28.557050704956055,169.14999389648438,232.66944885253906,95.05999755859375,80.04147338867188,60.26141357421875,200.2908477783203,170.42933654785156,106.62000274658203,332.1400146484375,342.6499938964844,221.72740173339844,94.30127716064453,303.40576171875,10.943203926086426,107.0848388671875,2616.08154296875,423.509033203125,29.49873161315918,357.80316162109375
2023-05-10,28.87089729309082,168.5399932861328,232.38034057617188,97.0199966430664,78.88444519042969,61.01746368408203,203.9446258544922,172.20535278320312,110.19000244140625,335.4200134277344,344.0199890136719,219.49685668945312,95.65489196777344,308.6535949707031,10.970885276794434,111.4739761352539,2627.01318359375,430.9633483886719,29.371326446533203,361.9237365722656
2023-05-11,28.564044952392578,172.0800018310547,235.0821990966797,97.0999984741211,78.86065673828125,61.15386962890625,202.57070922851562,172.3938751220703,112.18000030517578,344.760009765625,341.5799865722656,218.05184936523438,95.57642364501953,306.4793395996094,10.952430725097656,116.28206634521484,2637.596923828125,430.5975341796875,28.28350067138672,360.098876953125
2023-05-12,28.326162338256836,167.97999572753906,233.10812377929688,95.26000213623047,78.2979965209961,61.492923736572266,200.91806030273438,171.45989990234375,110.26000213623047,339.8900146484375,335.45001220703125,216.19949340820312,95.97856903076172,305.3526611328125,10.767890930175781,117.2197494506836,2612.021240234375,430.607421875,28.3717041015625,363.32666015625
2023-05-15,28.93886375427246,166.35000610351562,238.14297485351562,97.4000015258789,80.8339614868164,62.335697174072266,202.43133544921875,170.96311950683594,111.19999694824219,335.8900146484375,345.6700134277344,215.70489501953125,95.39987182617188,305.8369445800781,10.74021053314209,116.22222137451172,2627.162109375,430.686767578125,29.204723358154297,361.82562255859375
2023-05-16,29.198734283447266,166.52000427246094,238.10311889648438,101.4800033569336,80.14450073242188,62.49547576904297,203.6558837890625,170.96311950683594,113.4000015258789,333.75,345.1099853515625,214.58963012695312,96.37093353271484,308.09027099609375,10.380356788635254,119.21480560302734,2627.410400390625,432.8078918457031,28.636308670043945,358.98046875
2023-05-17,30.163265228271484,173.86000061035156,241.7620849609375,103.75,81.9989242553711,64.05728912353516,208.45462036132812,171.57911682128906,115.5,339.9599914550781,356.6300048828125,219.07012939453125,97.86186218261719,311.002197265625,10.611031532287598,120.54151916503906,2677.430419921875,433.62066650390625,28.293302536010742,358.1072998046875
2023-05-18,31.662532806396484,176.88999938964844,246.1090087890625,107.93000030517578,82.42686462402344,66.04777526855469,212.37718200683594,173.92396545410156,118.1500015258789,371.2900085449219,360.42999267578125,223.4730682373047,100.38269805908203,315.4790344238281,10.74021053314209,122.52660369873047,2761.108154296875,434.0369873046875,29.087120056152344,361.2271423339844
2023-05-19,31.248733520507812,180.13999938964844,244.90261840820312,105.81999969482422,82.625,66.47159576416016,209.43026733398438,174.03323364257812,116.25,365.3599853515625,371.25,222.163818359375,100.87313842773438,315.30078125,10.749436378479004,122.45677947998047,2745.500244140625,438.48748779296875,29.33212661743164,364.4646911621094
2023-05-22,31.16077995300293,188.8699951171875,247.5745849609375,108.0,82.85482025146484,66.09357452392578,209.33070373535156,173.07940673828125,115.01000213623047,363.010009765625,372.04998779296875,221.77590942382812,99.8236083984375,318.1136779785156,10.73098373413086,124.74111938476562,2676.358154296875,430.1712951660156,29.675134658813477,359.4612121582031
2023-05-23,30.673017501831055,185.77000427246094,245.9993438720703,108.12000274658203,80.59622192382812,66.88568115234375,205.72671508789062,170.45639038085938,114.98999786376953,355.989990234375,370.4200134277344,219.79751586914062,96.65538787841797,312.25018310546875,10.82325267791748,122.25727081298828,2618.643310546875,419.4861145019531,28.920515060424805,347.24664306640625
2023-05-24,30.523090362548828,182.89999389648438,248.4619140625,108.2699966430664,80.025634765625,66.20658874511719,208.13600158691406,170.73460388183594,116.75,364.8500061035156,365.760009765625,216.80078125,96.43958282470703,310.8536071777344,10.454174041748047,120.60137176513672,2607.06689453125,422.0235900878906,28.420705795288086,348.14923095703125
2023-05-25,37.961456298828125,184.47000122070312,251.93145751953125,120.3499984741211,80.45356750488281,71.00695037841797,208.9822540283203,171.87721252441406,115.0,359.0,392.05999755859375,218.28457641601562,102.29542541503906,322.80841064453125,10.5003080368042,123.17500305175781,2578.81005859375,423.5500793457031,26.8526668548584,349.84649658203125
2023-05-26,38.92698669433594,193.1699981689453,261.2533874511719,127.02999877929688,81.42041015625,79.18425750732422,214.48780822753906,174.30149841308594,120.11000061035156,378.8800048828125,415.3900146484375,217.38265991210938,102.08943176269531,329.71185302734375,11.155425071716309,124.30220794677734,2572.614501953125,422.04345703125,28.420705795288086,349.4737243652344
2023-05-30,40.09141540527344,201.16000366210938,261.7319641113281,125.2699966430664,81.15095520019531,78.26939392089844,217.90264892578125,176.1594696044922,121.66000366210938,392.9800109863281,417.2099914550781,219.3125762939453,103.13896179199219,328.0478820800781,11.616772651672363,123.3645248413086,2510.7001953125,423.480712890625,29.390926361083984,348.19830322265625
2023-05-31,37.81552505493164,203.92999267578125,263.92535400390625,118.20999908447266,80.46149444580078,78.71952819824219,222.39273071289062,176.1098175048828,120.58000183105469,395.2300109863281,417.7900085449219,211.39894104003906,103.91386413574219,325.25482177734375,11.072381973266602,122.5665054321289,2490.84326171875,425.68115234375,30.81196403503418,346.971923828125
