Date,nvda,ge,orcl,meta,avgo,lly,nflx,wmt,mmm,ibm,axp,rtx,bk,cat,cost,nee,gs,lmt,gm,tmus
2024-04-02,89.43700408935547,135.7963409423828,123.31379699707031,496.4031066894531,133.0147705078125,761.5958862304688,614.2100219726562,58.788360595703125,91.70529174804688,185.40188598632812,223.58148193359375,97.43924713134766,56.21190643310547,362.030517578125,709.1505737304688,62.073280334472656,405.28515625,447.7082214355469,44.66031265258789,160.93829345703125
2024-04-03,88.94908142089844,144.90115356445312,125.1981201171875,505.7548828125,135.44403076171875,773.588623046875,630.0800170898438,59.056663513183594,92.05101776123047,187.38467407226562,224.67198181152344,96.45051574707031,56.81294631958008,372.90643310546875,703.5574951171875,61.74750900268555,409.08953857421875,442.4333801269531,44.938880920410156,162.10995483398438
2024-04-04,85.89059448242188,146.6624298095703,123.1650390625,509.9267883300781,130.90243530273438,765.7031860351562,617.1400146484375,59.126224517822266,89.43341064453125,184.47918701171875,218.3672637939453,98.190673828125,55.93601989746094,366.9524841308594,702.7499389648438,62.91237258911133,401.43145751953125,448.49847412109375,43.456504821777344,160.47158813476562
2024-04-05,87.99324798583984,155.52845764160156,123.86917877197266,526.3148193359375,133.08131408691406,781.7832641601562,636.1799926757812,59.47402572631836,89.91741943359375,185.65708923339844,221.22129821777344,100.54386138916016,55.906463623046875,376.3894958496094,711.563232421875,63.356597900390625,403.2298583984375,449.8221130371094,44.00368881225586,159.97511291503906
2024-04-08,87.11839294433594,155.74737548828125,123.32371520996094,518.2406005859375,132.75047302246094,774.8845825195312,628.4099731445312,59.40446472167969,90.8064193725586,186.32456970214844,222.86212158203125,100.73170471191406,56.182350158691406,370.604248046875,709.6590576171875,64.02787780761719,405.67059326171875,446.8587341308594,44.113128662109375,159.76658630371094
2024-04-09,85.33968353271484,153.72738647460938,122.60736083984375,515.8951416015625,132.54977416992188,754.8966064453125,618.2000122070312,59.414405822753906,91.47811126708984,185.82395935058594,218.6158905029297,100.45486450195312,56.359703063964844,369.0462646484375,716.4185791015625,64.54119873046875,405.8385314941406,442.107421875,44.501129150390625,159.8658905029297
2024-04-10,87.02440643310547,155.83692932128906,121.13483428955078,518.8194580078125,131.3863067626953,759.6219482421875,618.5800170898438,60.23918533325195,91.49786376953125,182.61416625976562,216.43807983398438,100.21757507324219,54.86203384399414,369.2149963378906,720.3965454101562,63.18878173828125,396.0065612792969,446.1968994140625,43.715171813964844,159.25025939941406
2024-04-11,90.6008071899414,156.90162658691406,122.6173095703125,522.1429443359375,137.35665893554688,757.2394409179688,628.780029296875,59.712520599365234,92.0411376953125,182.47674560546875,216.98501586914062,99.64410400390625,54.55658721923828,369.1257019042969,730.1369018554688,63.11967468261719,392.7654724121094,446.7994689941406,43.61568832397461,159.55807495117188
2024-04-12,88.17121124267578,154.14041137695312,120.4980697631836,510.90484619140625,133.54234313964844,749.3140258789062,622.8300170898438,59.762203216552734,90.1939926147461,178.91360473632812,216.98501586914062,98.97177124023438,54.24128723144531,362.8244323730469,729.1001586914062,62.270713806152344,384.8702392578125,444.90289306640625,42.85957717895508,158.92257690429688
2024-04-15,85.98657989501953,153.21334838867188,119.27428436279297,499.257568359375,130.22581481933594,748.4467163085938,607.1500244140625,59.553524017333984,90.18412017822266,177.91238403320312,217.18389892578125,98.8926773071289,54.28070068359375,361.1175842285156,716.1095581054688,61.9449462890625,396.1251525878906,447.5501708984375,42.4715690612793,158.6942138671875
